order_id,order_date,order_year,order_month,order_quarter,order_day_of_week,order_week,shipping_date,delivery_date,order_status,customer_id,customer_age,customer_gender,customer_segment,product_id,product_name,product_category,product_subcategory,brand,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,total_amount,profit_margin,cost_of_goods,region,city,state,country,postal_code,sales_rep,sales_channel,payment_method,customer_satisfaction,return_flag,repeat_customer,promotional_offer,days_to_ship,days_to_deliver,profit_amount,revenue_per_customer
ORD013483,2024-06-28,2024,6,Q2,Friday,26,2024-06-30,2024-07-07,Completed,CUST004483,53,Other,Individual,PROD8222,Shoes Elite,Clothing,Shoes,BrandE,10,1980.42,19804.2,15,2970.63,0.08,1584.34,18417.91,0.12,12671.73,North,New York,PA,USA,63611,Anna Taylor,Online,Bank Transfer,4.5,0,0,SAVE10,2,9,2210.1492,18417.91
ORD013484,2023-09-01,2023,9,Q3,Friday,35,2023-09-04,2023-09-14,Pending,CUST004484,58,Male,Enterprise,PROD8312,Tools Standard,Home & Garden,Tools,BrandE,3,1812.43,5437.29,25,1359.32,0.08,434.98,4512.95,0.27,2874.19,East,Charlotte,IL,USA,53681,Anna Taylor,Phone,PayPal,1.8,0,0,NEWCUSTOMER,3,13,1218.4965,4512.95
ORD013485,2024-11-12,2024,11,Q4,Tuesday,46,2024-11-16,2024-11-26,Cancelled,CUST004485,75,Other,Small Business,PROD9466,Non-Fiction Premium,Books,Non-Fiction,BrandD,2,1364.58,2729.16,20,545.83,0.08,218.33,2401.66,0.17,1477.83,West,Denver,TX,USA,52191,Emily Brown,Online,Credit Card,2.4,0,0,NEWCUSTOMER,4,14,408.2822,2401.66
ORD013486,2025-04-19,2025,4,Q2,Saturday,16,2025-04-21,2025-04-27,Cancelled,CUST004486,21,Other,Government,PROD7884,Fitness Equipment Standard,Sports,Fitness Equipment,BrandA,37,294.49,10896.13,30,3268.84,0.08,871.69,8498.98,0.33,7191.25,North,Chicago,OH,USA,43124,John Smith,Partner,PayPal,2.5,0,1,NEWCUSTOMER,2,8,2804.6634,8498.98
ORD013487,2024-01-16,2024,1,Q1,Tuesday,3,2024-01-23,2024-02-01,Cancelled,CUST004487,41,Other,Individual,PROD8554,Fiction Pro,Books,Fiction,BrandD,7,394.03,2758.21,30,827.46,0.08,220.66,2151.41,0.22,1575.11,South,Atlanta,PA,USA,80763,Emily Brown,Online,Debit Card,3.7,0,0,SEASONAL,7,16,473.31019999999995,2151.41
ORD013488,2024-11-05,2024,11,Q4,Tuesday,45,2024-11-11,2024-11-16,Returned,CUST004488,55,Other,Government,PROD3047,Educational Standard,Books,Educational,BrandA,28,1987.11,55639.08,20,11127.82,0.08,4451.13,48962.39,0.39,38029.36,South,New Orleans,PA,USA,45620,Emily Brown,Phone,Credit Card,2.3,0,1,SAVE10,6,11,19095.3321,48962.39
ORD013489,2024-05-21,2024,5,Q2,Tuesday,21,2024-05-25,2024-06-03,Pending,CUST004489,76,Other,Government,PROD4682,Plants Pro,Home & Garden,Plants,BrandD,45,1014.99,45674.55,20,9134.91,0.08,3653.96,40193.6,0.11,25386.92,North,Detroit,NY,USA,10240,Emily Brown,Phone,Debit Card,2.4,0,1,SAVE10,4,13,4421.296,40193.6
ORD013490,2024-05-20,2024,5,Q2,Monday,21,2024-05-21,2024-05-23,Cancelled,CUST004490,54,Other,Small Business,PROD4235,Fiction Pro,Books,Fiction,BrandA,28,395.02,11060.56,20,2212.11,0.08,884.84,9733.29,0.38,6978.64,North,Minneapolis,PA,USA,91203,Emily Brown,Partner,Debit Card,4.2,0,0,None,1,3,3698.6502000000005,9733.29
ORD013491,2023-07-27,2023,7,Q3,Thursday,30,2023-08-01,2023-08-10,Completed,CUST004491,30,Male,Small Business,PROD5905,Accessories Pro,Clothing,Accessories,BrandC,7,1384.89,9694.23,10,969.42,0.08,775.54,9500.35,0.36,8447.78,North,Detroit,NC,USA,90967,Mike Davis,Retail Store,PayPal,3.1,0,0,FREESHIP,5,14,3420.126,9500.35
ORD013492,2024-10-08,2024,10,Q4,Tuesday,41,2024-10-10,2024-10-20,Shipped,CUST004492,73,Female,Enterprise,PROD9562,Tablets Standard,Electronics,Tablets,BrandD,6,681.43,4088.58,25,1022.14,0.08,327.09,3393.53,0.32,2126.6,North,Chicago,OH,USA,93035,Jennifer Lee,Online,Debit Card,1.5,0,1,SEASONAL,2,12,1085.9296000000002,3393.53
ORD013493,2024-08-02,2024,8,Q3,Friday,31,2024-08-09,2024-08-16,Cancelled,CUST004493,27,Other,Individual,PROD3363,Smartphones Basic,Electronics,Smartphones,BrandE,20,1448.15,28963.0,15,4344.45,0.08,2317.04,26935.59,0.3,24141.68,South,New Orleans,CA,USA,46786,Mike Davis,Phone,Credit Card,3.1,0,1,FREESHIP,7,14,8080.677,26935.59
ORD013494,2024-07-19,2024,7,Q3,Friday,29,2024-07-25,2024-08-03,Returned,CUST004494,30,Male,Individual,PROD1546,Smart Watches Basic,Electronics,Smart Watches,BrandE,20,601.9,12038.0,5,601.9,0.08,963.04,12399.14,0.11,8086.72,North,Detroit,MI,USA,20886,Emily Brown,Online,PayPal,1.4,0,0,NEWCUSTOMER,6,15,1363.9053999999999,12399.14
ORD013495,2024-02-16,2024,2,Q1,Friday,7,2024-02-22,2024-02-25,Cancelled,CUST004495,43,Female,Individual,PROD2223,Shirts Standard,Clothing,Shirts,BrandC,32,413.16,13221.12,0,0.0,0.08,1057.69,14278.81,0.27,10090.46,West,Denver,CA,USA,78058,Jennifer Lee,Partner,Bank Transfer,2.0,0,0,SEASONAL,6,9,3855.2787000000003,14278.81
ORD013496,2024-04-17,2024,4,Q2,Wednesday,16,2024-04-21,2024-04-24,Shipped,CUST004496,63,Female,Enterprise,PROD4676,Kitchen Appliances Elite,Home & Garden,Kitchen Appliances,BrandE,7,1219.13,8533.91,5,426.7,0.08,682.71,8789.92,0.19,5591.17,West,San Francisco,TX,USA,67077,Emily Brown,Retail Store,Bank Transfer,1.7,0,1,SAVE10,4,7,1670.0848,8789.92
ORD013497,2024-03-25,2024,3,Q1,Monday,13,2024-03-31,2024-04-05,Pending,CUST004497,39,Male,Government,PROD8504,Plants Premium,Home & Garden,Plants,BrandC,14,1789.19,25048.66,30,7514.6,0.08,2003.89,19537.95,0.36,16756.81,South,Houston,GA,USA,65793,Chris Martinez,Partner,Credit Card,4.7,1,1,FREESHIP,6,11,7033.662,19537.95
ORD013498,2024-05-02,2024,5,Q2,Thursday,18,2024-05-03,2024-05-12,Pending,CUST004498,45,Female,Enterprise,PROD4940,Plants Elite,Home & Garden,Plants,BrandB,19,1156.57,21974.83,25,5493.71,0.08,1757.99,18239.11,0.24,13970.52,East,Charlotte,NC,USA,81436,Anna Taylor,Partner,Credit Card,1.0,0,1,SEASONAL,1,10,4377.3864,18239.11
ORD013499,2024-03-06,2024,3,Q1,Wednesday,10,2024-03-10,2024-03-13,Completed,CUST004499,79,Male,Government,PROD3556,Non-Fiction Premium,Books,Non-Fiction,BrandE,39,1918.42,74818.38,20,14963.68,0.08,5985.47,65840.17,0.2,57806.06,North,Detroit,TX,USA,10115,Robert Anderson,Retail Store,Credit Card,4.7,0,1,NEWCUSTOMER,4,7,13168.034,65840.17
ORD013500,2023-07-17,2023,7,Q3,Monday,29,2023-07-21,2023-07-23,Shipped,CUST004500,64,Male,Individual,PROD5194,Accessories Basic,Clothing,Accessories,BrandB,34,727.74,24743.16,20,4948.63,0.08,1979.45,21773.98,0.29,17969.87,South,Houston,NC,USA,82136,Sarah Johnson,Partner,Cash,2.7,0,0,FREESHIP,4,6,6314.454199999999,21773.98
ORD013501,2024-04-25,2024,4,Q2,Thursday,17,2024-04-29,2024-05-09,Returned,CUST004501,21,Male,Small Business,PROD8525,Sports Clothing Elite,Sports,Sports Clothing,BrandB,32,372.25,11912.0,0,0.0,0.08,952.96,12864.96,0.27,7896.01,North,Detroit,MI,USA,80136,Robert Anderson,Phone,Debit Card,2.9,0,1,NEWCUSTOMER,4,14,3473.5392,12864.96
ORD013502,2025-03-24,2025,3,Q1,Monday,13,2025-03-30,2025-04-04,Shipped,CUST004502,49,Other,Government,PROD1667,Shirts Standard,Clothing,Shirts,BrandA,3,1425.57,4276.71,20,855.34,0.08,342.14,3763.51,0.38,3245.62,East,Philadelphia,IL,USA,28298,Lisa Garcia,Online,Cash,3.1,1,0,FREESHIP,6,11,1430.1338,3763.51
ORD013503,2024-06-17,2024,6,Q2,Monday,25,2024-06-20,2024-06-22,Completed,CUST004503,65,Other,Individual,PROD5741,Headphones Premium,Electronics,Headphones,BrandE,38,1148.76,43652.88,30,13095.86,0.08,3492.23,34049.25,0.32,28310.64,East,Washington DC,NC,USA,96381,Emily Brown,Phone,Credit Card,4.4,0,1,FREESHIP,3,5,10895.76,34049.25
ORD013504,2023-11-29,2023,11,Q4,Wednesday,48,2023-12-05,2023-12-14,Cancelled,CUST004504,65,Female,Individual,PROD1791,Comics Basic,Books,Comics,BrandE,40,902.37,36094.8,0,0.0,0.08,2887.58,38982.38,0.32,24636.94,North,Chicago,CA,USA,58685,Anna Taylor,Phone,PayPal,1.4,0,0,None,6,15,12474.3616,38982.38
ORD013505,2024-08-19,2024,8,Q3,Monday,34,2024-08-24,2024-08-28,Completed,CUST004505,30,Other,Government,PROD6925,Magazines Premium,Books,Magazines,BrandA,47,1605.55,75460.85,5,3773.04,0.08,6036.87,77724.68,0.18,49715.24,South,Miami,IL,USA,37810,Mike Davis,Phone,Debit Card,3.5,0,1,None,5,9,13990.442399999998,77724.68
ORD013506,2024-09-01,2024,9,Q3,Sunday,35,2024-09-04,2024-09-13,Returned,CUST004506,64,Other,Enterprise,PROD2751,Decor Elite,Home & Garden,Decor,BrandE,20,1980.08,39601.6,5,1980.08,0.08,3168.13,40789.65,0.24,28554.03,South,New Orleans,GA,USA,24127,Robert Anderson,Retail Store,Cash,2.5,0,0,SAVE10,3,12,9789.516,40789.65
ORD013507,2023-10-06,2023,10,Q4,Friday,40,2023-10-13,2023-10-23,Returned,CUST004507,76,Female,Government,PROD1690,Educational Pro,Books,Educational,BrandE,45,666.01,29970.45,30,8991.14,0.08,2397.64,23376.95,0.23,19486.07,South,Miami,OH,USA,73960,David Wilson,Online,Cash,1.0,0,0,FREESHIP,7,17,5376.6985,23376.95
ORD013508,2024-01-31,2024,1,Q1,Wednesday,5,2024-02-06,2024-02-09,Shipped,CUST004508,25,Male,Individual,PROD9502,Tools Elite,Home & Garden,Tools,BrandB,35,314.83,11019.05,5,550.95,0.08,881.52,11349.62,0.33,9826.41,North,New York,IL,USA,99225,Robert Anderson,Partner,Credit Card,3.5,0,0,NEWCUSTOMER,6,9,3745.3746000000006,11349.62
ORD013509,2024-02-01,2024,2,Q1,Thursday,5,2024-02-04,2024-02-11,Cancelled,CUST004509,70,Other,Enterprise,PROD8849,Decor Standard,Home & Garden,Decor,BrandB,34,550.49,18716.66,0,0.0,0.08,1497.33,20213.99,0.2,15528.22,West,Phoenix,GA,USA,79323,Lisa Garcia,Partner,Bank Transfer,2.9,0,1,SAVE10,3,10,4042.7980000000007,20213.99
ORD013510,2024-04-29,2024,4,Q2,Monday,18,2024-04-30,2024-05-09,Cancelled,CUST004510,74,Female,Enterprise,PROD5083,Tools Premium,Home & Garden,Tools,BrandA,13,174.12,2263.56,30,679.07,0.08,181.08,1765.57,0.38,1437.17,West,San Francisco,PA,USA,36229,Anna Taylor,Online,Bank Transfer,2.1,0,0,SAVE10,1,10,670.9166,1765.57
ORD013511,2023-09-09,2023,9,Q3,Saturday,36,2023-09-14,2023-09-18,Cancelled,CUST004511,51,Male,Small Business,PROD1617,Kitchen Appliances Basic,Home & Garden,Kitchen Appliances,BrandD,10,1687.74,16877.4,0,0.0,0.08,1350.19,18227.59,0.3,11183.94,West,Phoenix,GA,USA,53717,Anna Taylor,Online,Cash,3.6,0,0,FREESHIP,5,9,5468.277,18227.59
ORD013512,2023-10-29,2023,10,Q4,Sunday,43,2023-11-04,2023-11-07,Returned,CUST004512,61,Female,Enterprise,PROD5058,Sports Clothing Standard,Sports,Sports Clothing,BrandA,44,1653.04,72733.76,25,18183.44,0.08,5818.7,60369.02,0.36,42950.55,North,New York,NY,USA,88081,Anna Taylor,Phone,Credit Card,2.6,0,1,SEASONAL,6,9,21732.847199999997,60369.02
ORD013513,2024-05-23,2024,5,Q2,Thursday,21,2024-05-27,2024-05-31,Completed,CUST004513,73,Male,Government,PROD5287,Magazines Standard,Books,Magazines,BrandE,40,929.7,37188.0,30,11156.4,0.08,2975.04,29006.64,0.39,20493.88,East,Washington DC,IL,USA,31921,John Smith,Phone,Cash,3.7,0,1,None,4,8,11312.5896,29006.64
ORD013514,2025-03-05,2025,3,Q1,Wednesday,10,2025-03-07,2025-03-09,Cancelled,CUST004514,51,Female,Small Business,PROD7201,Tablets Premium,Electronics,Tablets,BrandB,33,870.97,28742.01,15,4311.3,0.08,2299.36,26730.07,0.17,21160.3,West,Los Angeles,IL,USA,21329,Lisa Garcia,Online,Debit Card,4.2,0,0,NEWCUSTOMER,2,4,4544.1119,26730.07
ORD013515,2024-03-30,2024,3,Q1,Saturday,13,2024-04-05,2024-04-11,Returned,CUST004515,25,Other,Enterprise,PROD1296,Comics Pro,Books,Comics,BrandE,17,163.77,2784.09,10,278.41,0.08,222.73,2728.41,0.36,2193.3,South,Houston,OH,USA,45429,Robert Anderson,Partner,Bank Transfer,1.8,1,1,SEASONAL,6,12,982.2275999999999,2728.41
ORD013516,2024-07-17,2024,7,Q3,Wednesday,29,2024-07-24,2024-07-28,Cancelled,CUST004516,41,Male,Enterprise,PROD8422,Furniture Premium,Home & Garden,Furniture,BrandA,42,715.21,30038.82,30,9011.65,0.08,2403.11,23430.28,0.39,16031.33,South,New Orleans,OH,USA,53115,Anna Taylor,Online,Bank Transfer,1.9,0,1,None,7,11,9137.8092,23430.28
ORD013517,2024-06-26,2024,6,Q2,Wednesday,26,2024-07-01,2024-07-11,Returned,CUST004517,67,Male,Small Business,PROD1286,Supplements Elite,Sports,Supplements,BrandE,26,19.05,495.3,30,148.59,0.08,39.62,386.33,0.36,290.39,South,Miami,MI,USA,65317,Emily Brown,Phone,PayPal,4.0,0,0,FREESHIP,5,15,139.0788,386.33
ORD013518,2024-11-19,2024,11,Q4,Tuesday,47,2024-11-22,2024-11-28,Shipped,CUST004518,69,Female,Individual,PROD7955,Supplements Pro,Sports,Supplements,BrandA,5,290.05,1450.25,25,362.56,0.08,116.02,1203.71,0.3,860.01,South,Atlanta,IL,USA,54299,Jennifer Lee,Phone,Cash,1.8,0,1,FREESHIP,3,9,361.113,1203.71
ORD013519,2023-09-22,2023,9,Q3,Friday,38,2023-09-29,2023-10-03,Returned,CUST004519,27,Other,Government,PROD5349,Accessories Basic,Clothing,Accessories,BrandB,44,714.02,31416.88,25,7854.22,0.08,2513.35,26076.01,0.32,19432.25,North,Chicago,TX,USA,87561,Chris Martinez,Online,Credit Card,4.6,0,0,SAVE10,7,11,8344.323199999999,26076.01
ORD013520,2025-03-13,2025,3,Q1,Thursday,11,2025-03-17,2025-03-21,Pending,CUST004520,63,Other,Enterprise,PROD2188,Fitness Equipment Basic,Sports,Fitness Equipment,BrandD,38,262.9,9990.2,15,1498.53,0.08,799.22,9290.89,0.21,8102.71,South,New Orleans,FL,USA,76566,Chris Martinez,Online,PayPal,2.7,0,1,SAVE10,4,8,1951.0868999999998,9290.89
ORD013521,2023-10-29,2023,10,Q4,Sunday,43,2023-10-31,2023-11-10,Pending,CUST004521,32,Other,Individual,PROD3425,Sports Clothing Premium,Sports,Sports Clothing,BrandC,39,1979.51,77200.89,5,3860.04,0.08,6176.07,79516.92,0.36,65089.88,South,Houston,OH,USA,75344,Anna Taylor,Retail Store,Bank Transfer,3.3,1,0,None,2,12,28626.0912,79516.92
ORD013522,2025-05-05,2025,5,Q2,Monday,19,2025-05-09,2025-05-19,Pending,CUST004522,75,Male,Small Business,PROD3732,Educational Elite,Books,Educational,BrandA,8,743.47,5947.76,20,1189.55,0.08,475.82,5234.03,0.15,4034.1,East,Charlotte,IL,USA,35557,Mike Davis,Online,Debit Card,1.6,0,1,None,4,14,785.1044999999999,5234.03
ORD013523,2024-05-08,2024,5,Q2,Wednesday,19,2024-05-13,2024-05-20,Pending,CUST004523,67,Other,Government,PROD8888,Kitchen Appliances Basic,Home & Garden,Kitchen Appliances,BrandE,5,1809.84,9049.2,20,1809.84,0.08,723.94,7963.3,0.33,6886.54,North,Chicago,IL,USA,18066,David Wilson,Partner,Bank Transfer,2.4,0,1,SAVE10,5,12,2627.889,7963.3
ORD013524,2024-12-01,2024,12,Q4,Sunday,48,2024-12-06,2024-12-14,Completed,CUST004524,43,Male,Enterprise,PROD3598,Accessories Elite,Clothing,Accessories,BrandD,27,837.41,22610.07,0,0.0,0.08,1808.81,24418.88,0.13,17900.51,South,Atlanta,OH,USA,69519,David Wilson,Partner,Bank Transfer,1.7,0,0,FREESHIP,5,13,3174.4544,24418.88
ORD013525,2024-08-17,2024,8,Q3,Saturday,33,2024-08-22,2024-08-29,Completed,CUST004525,69,Female,Individual,PROD5185,Fitness Equipment Basic,Sports,Fitness Equipment,BrandD,25,1228.3,30707.5,20,6141.5,0.08,2456.6,27022.6,0.29,23241.61,East,Charlotte,OH,USA,27489,Lisa Garcia,Partner,Cash,4.8,1,1,NEWCUSTOMER,5,12,7836.553999999999,27022.6
ORD013526,2023-10-25,2023,10,Q4,Wednesday,43,2023-10-31,2023-11-10,Returned,CUST004526,68,Male,Small Business,PROD9916,Outdoor Gear Basic,Sports,Outdoor Gear,BrandA,40,1733.24,69329.6,25,17332.4,0.08,5546.37,57543.57,0.1,42288.17,West,Phoenix,NY,USA,73963,Chris Martinez,Retail Store,Credit Card,4.8,0,1,SEASONAL,6,16,5754.357,57543.57
ORD013527,2025-01-04,2025,1,Q1,Saturday,1,2025-01-05,2025-01-11,Completed,CUST004527,60,Male,Small Business,PROD7472,Fitness Equipment Elite,Sports,Fitness Equipment,BrandB,15,566.12,8491.8,30,2547.54,0.08,679.34,6623.6,0.12,4952.91,South,Houston,OH,USA,33668,Chris Martinez,Online,Credit Card,4.7,0,1,NEWCUSTOMER,1,7,794.832,6623.6
ORD013528,2025-01-18,2025,1,Q1,Saturday,3,2025-01-21,2025-01-23,Shipped,CUST004528,73,Female,Individual,PROD5654,Furniture Premium,Home & Garden,Furniture,BrandD,31,133.4,4135.4,10,413.54,0.08,330.83,4052.69,0.35,2819.78,North,Minneapolis,GA,USA,53100,Lisa Garcia,Phone,Debit Card,2.5,0,1,NEWCUSTOMER,3,5,1418.4415,4052.69
ORD013529,2024-03-10,2024,3,Q1,Sunday,10,2024-03-15,2024-03-17,Returned,CUST004529,71,Female,Enterprise,PROD6681,Tablets Standard,Electronics,Tablets,BrandA,49,1192.73,58443.77,0,0.0,0.08,4675.5,63119.27,0.24,55461.73,West,Los Angeles,FL,USA,78484,Robert Anderson,Online,Cash,3.8,0,0,None,5,7,15148.624799999998,63119.27
ORD013530,2025-02-19,2025,2,Q1,Wednesday,8,2025-02-25,2025-03-01,Cancelled,CUST004530,69,Male,Enterprise,PROD2458,Tools Elite,Home & Garden,Tools,BrandC,46,669.97,30818.62,5,1540.93,0.08,2465.49,31743.18,0.13,28000.13,East,Charlotte,OH,USA,22411,Anna Taylor,Phone,Cash,2.7,0,0,SAVE10,6,10,4126.6134,31743.18
ORD013531,2024-08-16,2024,8,Q3,Friday,33,2024-08-20,2024-08-26,Returned,CUST004531,21,Male,Small Business,PROD3397,Kitchen Appliances Basic,Home & Garden,Kitchen Appliances,BrandD,7,1280.55,8963.85,15,1344.58,0.08,717.11,8336.38,0.31,6105.6,West,San Francisco,PA,USA,18672,David Wilson,Retail Store,Credit Card,4.4,0,1,NEWCUSTOMER,4,10,2584.2778,8336.38
ORD013532,2024-12-08,2024,12,Q4,Sunday,49,2024-12-12,2024-12-16,Cancelled,CUST004532,20,Female,Government,PROD5413,Headphones Basic,Electronics,Headphones,BrandB,23,303.04,6969.92,20,1393.98,0.08,557.59,6133.53,0.38,4500.49,West,Seattle,CA,USA,97890,John Smith,Online,Cash,4.2,1,1,NEWCUSTOMER,4,8,2330.7414,6133.53
ORD013533,2025-06-13,2025,6,Q2,Friday,24,2025-06-19,2025-06-21,Cancelled,CUST004533,51,Male,Small Business,PROD7436,Tools Basic,Home & Garden,Tools,BrandA,5,1017.12,5085.6,30,1525.68,0.08,406.85,3966.77,0.15,3062.56,West,San Francisco,OH,USA,26407,Robert Anderson,Partner,Cash,3.7,0,0,FREESHIP,6,8,595.0155,3966.77
ORD013534,2024-03-30,2024,3,Q1,Saturday,13,2024-03-31,2024-04-08,Shipped,CUST004534,25,Other,Individual,PROD7200,Smart Watches Basic,Electronics,Smart Watches,BrandE,49,907.24,44454.76,30,13336.43,0.08,3556.38,34674.71,0.25,29264.07,West,Seattle,TX,USA,16188,David Wilson,Retail Store,Bank Transfer,3.1,0,1,SEASONAL,1,9,8668.6775,34674.71
ORD013535,2023-09-28,2023,9,Q3,Thursday,39,2023-10-01,2023-10-10,Cancelled,CUST004535,40,Other,Individual,PROD8273,Furniture Pro,Home & Garden,Furniture,BrandE,49,648.95,31798.55,25,7949.64,0.08,2543.88,26392.79,0.3,17405.72,South,Houston,IL,USA,49309,Robert Anderson,Online,PayPal,3.1,0,1,None,3,12,7917.8369999999995,26392.79
ORD013536,2024-05-11,2024,5,Q2,Saturday,19,2024-05-16,2024-05-22,Shipped,CUST004536,43,Male,Small Business,PROD2040,Fitness Equipment Premium,Sports,Fitness Equipment,BrandC,22,1466.91,32272.02,30,9681.61,0.08,2581.76,25172.17,0.15,21322.13,East,Jacksonville,TX,USA,57723,Robert Anderson,Online,Debit Card,4.9,1,0,FREESHIP,5,11,3775.8254999999995,25172.17
ORD013537,2023-09-21,2023,9,Q3,Thursday,38,2023-09-23,2023-10-02,Cancelled,CUST004537,57,Female,Enterprise,PROD2154,Outdoor Gear Basic,Sports,Outdoor Gear,BrandA,30,1465.01,43950.3,30,13185.09,0.08,3516.02,34281.23,0.35,21080.05,North,Detroit,TX,USA,76420,Emily Brown,Phone,PayPal,4.7,0,0,NEWCUSTOMER,2,11,11998.4305,34281.23
ORD013538,2025-03-28,2025,3,Q1,Friday,13,2025-04-02,2025-04-04,Cancelled,CUST004538,39,Male,Government,PROD9741,Shirts Pro,Clothing,Shirts,BrandC,2,1898.82,3797.64,20,759.53,0.08,303.81,3341.92,0.39,2616.99,South,Houston,OH,USA,57035,Mike Davis,Phone,PayPal,2.3,0,1,FREESHIP,5,7,1303.3488,3341.92
ORD013539,2025-06-07,2025,6,Q2,Saturday,23,2025-06-14,2025-06-16,Pending,CUST004539,31,Male,Enterprise,PROD2884,Comics Premium,Books,Comics,BrandE,39,945.25,36864.75,20,7372.95,0.08,2949.18,32440.98,0.2,19607.86,West,Phoenix,CA,USA,22974,Lisa Garcia,Partner,Cash,4.2,0,1,None,7,9,6488.196,32440.98
ORD013540,2025-02-13,2025,2,Q1,Thursday,7,2025-02-18,2025-02-23,Returned,CUST004540,45,Female,Enterprise,PROD6174,Magazines Elite,Books,Magazines,BrandB,39,1119.63,43665.57,20,8733.11,0.08,3493.25,38425.71,0.17,27908.82,South,Miami,OH,USA,44001,Emily Brown,Partner,Bank Transfer,4.4,0,1,NEWCUSTOMER,5,10,6532.3707,38425.71
ORD013541,2025-06-04,2025,6,Q2,Wednesday,23,2025-06-09,2025-06-18,Pending,CUST004541,26,Female,Individual,PROD8635,Magazines Basic,Books,Magazines,BrandE,45,101.38,4562.1,30,1368.63,0.08,364.97,3558.44,0.26,2313.75,South,Houston,FL,USA,98254,Sarah Johnson,Phone,PayPal,3.2,0,1,NEWCUSTOMER,5,14,925.1944000000001,3558.44
ORD013542,2024-07-27,2024,7,Q3,Saturday,30,2024-07-30,2024-08-01,Shipped,CUST004542,57,Male,Small Business,PROD3075,Non-Fiction Elite,Books,Non-Fiction,BrandE,12,763.43,9161.16,10,916.12,0.08,732.89,8977.93,0.11,6963.91,East,Jacksonville,CA,USA,84401,Robert Anderson,Online,Debit Card,2.4,0,1,SAVE10,3,5,987.5723,8977.93
ORD013543,2024-03-05,2024,3,Q1,Tuesday,10,2024-03-09,2024-03-18,Pending,CUST004543,52,Female,Government,PROD9404,Plants Standard,Home & Garden,Plants,BrandC,10,528.86,5288.6,20,1057.72,0.08,423.09,4653.97,0.22,4144.69,West,Los Angeles,PA,USA,11874,Lisa Garcia,Retail Store,Cash,2.1,0,1,FREESHIP,4,13,1023.8734000000001,4653.97
ORD013544,2024-02-28,2024,2,Q1,Wednesday,9,2024-02-29,2024-03-05,Returned,CUST004544,57,Female,Individual,PROD6784,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,BrandB,49,726.07,35577.43,5,1778.87,0.08,2846.19,36644.75,0.34,24699.59,West,Seattle,NC,USA,59063,David Wilson,Retail Store,Bank Transfer,3.1,0,1,SAVE10,1,6,12459.215,36644.75
ORD013545,2024-05-17,2024,5,Q2,Friday,20,2024-05-20,2024-05-24,Returned,CUST004545,23,Female,Enterprise,PROD8483,Educational Standard,Books,Educational,BrandE,50,1673.22,83661.0,25,20915.25,0.08,6692.88,69438.63,0.2,59475.42,South,New Orleans,GA,USA,62305,John Smith,Retail Store,PayPal,2.1,0,0,FREESHIP,3,7,13887.726000000002,69438.63
ORD013546,2024-01-08,2024,1,Q1,Monday,2,2024-01-09,2024-01-18,Returned,CUST004546,69,Other,Government,PROD6096,Shirts Standard,Clothing,Shirts,BrandC,15,1787.98,26819.7,5,1340.99,0.08,2145.58,27624.29,0.12,19483.01,East,Philadelphia,CA,USA,57984,Chris Martinez,Retail Store,Cash,4.8,0,0,NEWCUSTOMER,1,10,3314.9148,27624.29
ORD013547,2024-03-07,2024,3,Q1,Thursday,10,2024-03-09,2024-03-13,Pending,CUST004547,62,Other,Small Business,PROD6069,Educational Elite,Books,Educational,BrandD,50,740.49,37024.5,10,3702.45,0.08,2961.96,36284.01,0.32,32026.4,West,Denver,CA,USA,79788,Sarah Johnson,Partner,Debit Card,3.0,0,1,SAVE10,2,6,11610.8832,36284.01
ORD013548,2024-07-11,2024,7,Q3,Thursday,28,2024-07-18,2024-07-23,Shipped,CUST004548,78,Female,Individual,PROD2389,Magazines Elite,Books,Magazines,BrandA,22,1145.84,25208.48,5,1260.42,0.08,2016.68,25964.74,0.35,16986.7,East,Washington DC,NY,USA,42418,Jennifer Lee,Phone,Credit Card,1.4,0,0,NEWCUSTOMER,7,12,9087.659,25964.74
ORD013549,2024-03-17,2024,3,Q1,Sunday,11,2024-03-20,2024-03-26,Returned,CUST004549,26,Male,Small Business,PROD5374,Comics Premium,Books,Comics,BrandD,3,358.51,1075.53,10,107.55,0.08,86.04,1054.02,0.2,718.14,South,Atlanta,FL,USA,71032,David Wilson,Online,Debit Card,3.6,1,0,NEWCUSTOMER,3,9,210.804,1054.02
ORD013550,2025-04-05,2025,4,Q2,Saturday,14,2025-04-10,2025-04-17,Shipped,CUST004550,64,Other,Small Business,PROD4579,Shirts Basic,Clothing,Shirts,BrandA,29,680.11,19723.19,10,1972.32,0.08,1577.86,19328.73,0.18,15514.88,South,Atlanta,NY,USA,42981,Mike Davis,Phone,Bank Transfer,3.3,0,1,None,5,12,3479.1713999999997,19328.73
ORD013551,2023-08-01,2023,8,Q3,Tuesday,31,2023-08-04,2023-08-12,Returned,CUST004551,68,Other,Individual,PROD2040,Magazines Basic,Books,Magazines,BrandA,6,343.75,2062.5,20,412.5,0.08,165.0,1815.0,0.13,1165.49,West,Seattle,NY,USA,87466,Anna Taylor,Phone,Debit Card,2.7,0,0,None,3,11,235.95000000000002,1815.0
